station,N_10,S_10,nmin,alpha,alpha_low,alpha_high,beta,beta_low,beta_high,logk,logk_low,logk_high,logN_mean,logN_low,logN_high,KS,p_KS,CvM,p_CvM
84,1940.4220480497681,47402,0.0005511666360462,6.666666666666667,0.0,0.0,0.530967953152435,0.0,0.0,-2.6143853091608875,0.0,0.0,-inf,,,0.6624638851504913,0.002,8850.5807172899,0.002
85,1804.6978864402072,36493,0.0008697979392479,6.666666666666667,0.0,0.0,0.35384088528766866,0.0,0.0,-2.603048422756522,0.0,0.0,-inf,,,0.6257081648769407,0.002,6310.147907726156,0.002
92,259.8669582815656,11244,0.0004593055300385,6.666666666666667,0.0,0.0,1.1582804997896976,0.0,0.0,-2.4929987421500495,0.0,0.0,-inf,,,0.6463970385181917,0.002,1857.650675766457,0.002
98,29.904702784930386,490,0.0025239777889954,2.0077646736219785,0.0,0.0,0.8411002286986646,0.0,0.0,-1.533895868891653,0.0,0.0,-inf,,,0.16715475398271967,0.002,7.6691130718130465,0.002
100,587.747769019596,7533,0.0009030024832568,6.666666666666667,0.0,0.0,0.07762211266087227,0.0,0.0,-2.58360567785854,0.0,0.0,-inf,,,0.6989279102592271,0.002,1529.3219309410172,0.002
102,712.1866149336854,4714,0.0001837222120154,1.626441527489585,0.0,0.0,0.09787133333171139,0.0,0.0,-1.5307239012528655,0.0,0.0,-inf,,,0.41873084764760005,0.002,453.1933260746916,0.002
109,91.47586896016624,3246,0.0007141764015711,6.666666666666667,0.0,0.0,1.1014265691223954,0.0,0.0,-2.3351585690589642,0.0,0.0,-inf,,,0.6193026506954202,0.002,518.0006729008932,0.002
110,289.16115286565093,3946,0.0009184512012374,2.3783376017860927,0.0,0.0,0.6490374240801429,0.0,0.0,-1.637922604854121,0.0,0.0,-inf,,,0.3519109613633533,0.002,269.1855890084705,0.002
111,218.02979104231002,2820,0.0012648958125291,2.8209813557047223,0.0,0.0,0.37942396428532454,0.0,0.0,-1.836413827780657,0.0,0.0,-inf,,,0.4638575813491632,0.002,318.5979146242606,0.002
122,1068.2142435472158,11189,0.0003397473515149,6.666666666666667,0.0,0.0,0.024740051377205585,0.0,0.0,-2.563360304777069,0.0,0.0,-inf,,,0.7865698773536254,0.002,2794.0333725639266,0.002
123,486.7124581309048,13332,0.0003088612286499,6.666666666666667,0.0,0.0,0.5115231694421472,0.0,0.0,-2.552411922932605,0.0,0.0,-inf,,,0.7069049454283346,0.002,2869.319445559977,0.002
124,493.1798220782205,4588,0.000539374325782,2.167195285833621,0.0,0.0,0.15365276455811383,0.0,0.0,-1.7439008690616216,0.0,0.0,-inf,,,0.46600034068175933,0.002,570.1398827201067,0.002
125,717.3759510264817,6502,0.0004941779658399,3.1971075095347445,0.0,0.0,0.1216386052824876,0.0,0.0,-1.959043034106139,0.0,0.0,-inf,,,0.6204949951731483,0.002,1207.4591734202231,0.002
128,88.03514042295338,1942,0.0013157894736842,2.66449425676799,0.0,0.0,1.1080737787317672,0.0,0.0,-1.6980856822177677,0.0,0.0,-inf,,,0.2665528680842115,0.002,69.4731321609912,0.002
131,94.02155531716947,736,0.0014788921753159,5.7264450839301535,0.0,0.0,-0.11366866523038444,0.0,0.0,-2.469472348894632,0.0,0.0,-inf,,,0.633868261864452,0.002,139.38136090568585,0.002
132,59.63828842390291,1267,0.0015410479125805,5.101630421014286,0.0,0.0,0.8720508869216943,0.0,0.0,-2.0753002800457594,0.0,0.0,-inf,,,0.5249882104817903,0.002,160.0210692695602,0.002
135,34.72300708117305,994,0.0014002333722287,2.375388183190046,0.0,0.0,1.4850908499066438,0.0,0.0,-1.671416333115178,0.0,0.0,-inf,,,0.1329507111014226,0.002,6.049524536496809,0.002
136,62.35449603072984,1528,0.0008673967255773,2.9397893268886595,0.0,0.0,1.2487835832368521,0.0,0.0,-1.7528251636918275,0.0,0.0,-inf,,,0.31768454102367905,0.002,69.56572802569221,0.002
137,61.609047385012026,1604,0.0005603182607721,2.2761090911068576,0.0,0.0,2.1053878259859937,0.0,0.0,-1.453457177972527,0.0,0.0,-inf,,,0.16517516461582327,0.002,15.922089666438003,0.002
138,27.272685126868907,917,0.0006852925672113,2.6183366532250356,0.0,0.0,2.825287927615322,0.0,0.0,-1.5096373065645525,0.0,0.0,-inf,,,0.25339992603730277,0.002,24.033508979090158,0.002
142,22.85039779435915,749,0.00023883887562,2.1628994448650447,0.0,0.0,4.194948740173347,0.0,0.0,-1.2329226441356878,0.0,0.0,-inf,,,0.6046629606114924,0.002,131.5941736550175,0.002
143,23.41139849223765,749,0.000896151818661,2.8444802869922903,0.0,0.0,3.0113802483070407,0.0,0.0,-1.5004510659349275,0.0,0.0,-inf,,,0.24774430545720227,0.002,16.82053470861733,0.002
144,54.74420677191834,1498,0.0007687576875768,2.468878616547122,0.0,0.0,2.4287480179697023,0.0,0.0,-1.4459194687078831,0.0,0.0,-inf,,,0.19248364984575272,0.002,22.39581128088131,0.002
145,183.81676899953067,2700,0.0008701116643302,6.666666666666667,0.0,0.0,-0.10006046188524442,0.0,0.0,-2.820887824192898,0.0,0.0,-inf,,,0.6109073694578173,0.002,496.8967352178919,0.002
146,64.88785238877801,1495,0.0006074596039363,3.4740548444392796,0.0,0.0,0.9038210567304112,0.0,0.0,-1.9237242176557128,0.0,0.0,-inf,,,0.49162695671452505,0.002,160.3449728306133,0.002
147,35.244070282290515,1041,0.0002939555392246,2.9255309423737232,0.0,0.0,1.7028855204675928,0.0,0.0,-1.7054812912081752,0.0,0.0,-inf,,,0.27786887350542955,0.002,26.431729592321705,0.002
148,51.20586190268966,1357,0.0006797721844571,2.7639653804784334,0.0,0.0,1.9646996789874107,0.0,0.0,-1.5778734907820164,0.0,0.0,-inf,,,0.1628588857431697,0.002,12.19732455990471,0.002
149,74.99720807665119,2775,0.0007988815658078,6.666666666666667,0.0,0.0,0.40562214980210776,0.0,0.0,-2.6574529652229186,0.0,0.0,-inf,,,0.5928735905627203,0.002,449.17777354290854,0.002
150,45.60437288225586,1306,0.0004225610876354,2.6584842120794687,0.0,0.0,2.2557936491851462,0.0,0.0,-1.5494577515652526,0.0,0.0,-inf,,,0.13823084065780178,0.002,8.56425569043066,0.002
151,21.82063852455723,774,0.0008376086273688,4.300709358257263,0.0,0.0,1.911331547942698,0.0,0.0,-1.9349722444353281,0.0,0.0,-inf,,,0.3770114922908706,0.002,46.396779100659074,0.002
152,99.29807927404475,2580,0.0004859956516178,6.666666666666667,0.0,0.0,0.23636989170821576,0.0,0.0,-2.6338826583217796,0.0,0.0,-inf,,,0.6950061429915309,0.002,541.6733467518324,0.002
155,3620.9192836546445,51744,0.0001837222120154,5.521262459027482,0.0,0.0,1.2770080330736198,0.0,0.0,-2.0254074245922156,0.0,0.0,-inf,,,0.6564106592570154,0.002,9159.708171310338,0.002
158,199.54077170848188,10917,0.0009419152276295,6.666666666666667,0.0,0.0,1.153335876665698,0.0,0.0,-2.680606193019905,0.0,0.0,-inf,,,0.4622794310742455,0.002,989.4678360345373,0.002
168,54.64368371361347,1419,0.000705467372134,3.3542530026893136,0.0,0.0,0.9890987046163711,0.0,0.0,-1.9522780907233481,0.0,0.0,-inf,,,0.4324438351895463,0.002,122.30096452874767,0.002
173,6447.761605929325,123737,0.0007228306046478,3.831757778576664,0.0,0.0,0.6118428526532553,0.0,0.0,-2.0685929507462335,0.0,0.0,-inf,,,0.5313567622549688,0.002,17006.8718097539,0.002
175,3105.731733110805,43715,0.0002895727485718,6.666666666666667,0.0,0.0,1.2543916100154555,0.0,0.0,-2.113186515836679,0.0,0.0,-inf,,,0.6900556056987903,0.002,8511.222693537637,0.002
178,36.1511087190677,926,0.0005650297924799,3.35898274310444,0.0,0.0,1.232182509702457,0.0,0.0,-1.945546994474095,0.0,0.0,-inf,,,0.4169034705462663,0.002,67.665789907905,0.002
180,170.11354709644036,6316,0.0006270499710592,6.666666666666667,0.0,0.0,1.1087558760945142,0.0,0.0,-2.518228439306586,0.0,0.0,-inf,,,0.6253598551146589,0.002,962.4623338129877,0.002
188,19118.367603487182,186620,0.0006416238917405,6.666666666666667,0.0,0.0,0.007714676452258651,0.0,0.0,-2.5852845038019594,0.0,0.0,-inf,,,0.7130107740045858,0.002,41784.79896901879,0.002
189,1143.120262444696,23369,0.0006926646810279,3.2495573002249727,0.0,0.0,3.8707514247410257,0.0,0.0,-1.309849343854379,0.0,0.0,-inf,,,0.37158717280593623,0.002,1062.4880665541962,0.002
191,852.1986661743731,29315,0.0003541285486631,6.666666666666667,0.0,0.0,0.7180450476546609,0.0,0.0,-2.6667407533690946,0.0,0.0,-inf,,,0.6613688473706445,0.002,5473.769920062088,0.002
193,1366.3579987747203,29860,0.0008702462796971,6.666666666666667,0.0,0.0,0.6917505068631133,0.0,0.0,-2.508164547943831,0.0,0.0,-inf,,,0.604518001841811,0.002,4750.754157987117,0.002
194,2627.1604843952664,81956,0.0007854842510407,6.666666666666667,0.0,0.0,1.5436541618115918,0.0,0.0,-2.327422977339114,0.0,0.0,-inf,,,0.562009941577571,0.002,10651.920565586655,0.002
196,1738.2476385614762,45518,0.0003246178362745,6.666666666666667,0.0,0.0,1.03708958366368,0.0,0.0,-2.4180053220853632,0.0,0.0,-inf,,,0.6790512274361269,0.002,8612.271943183614,0.002
201,3132.0111547453484,49991,0.0004336983627886,1.613604333874335,0.0,0.0,2.36526673194908,0.0,0.0,-1.074887107828698,0.0,0.0,-inf,,,0.42987880816118645,0.002,4904.5303806998,0.002
205,25157.327681080256,238155,0.0005075111652456,3.870610768177966,0.0,0.0,0.6331015635671415,0.0,0.0,-1.8973600526043932,0.0,0.0,-inf,,,0.5808138679754236,0.002,37898.63519872222,0.002
206,614.4943894094883,13893,0.0006650778695338,6.666666666666667,0.0,0.0,0.42056579697440033,0.0,0.0,-2.5894879767600227,0.0,0.0,-inf,,,0.6701122055364725,0.002,2609.5100276894045,0.002
208,79.35889777453758,2203,0.0009186954524575,6.666666666666667,0.0,0.0,0.19966318884033374,0.0,0.0,-2.7759890722638128,0.0,0.0,-inf,,,0.5669001525332854,0.002,335.66287565560947,0.002
209,1400.2070633224291,22125,0.0002632479532471,6.666666666666667,0.0,0.0,0.3884076851230427,0.0,0.0,-2.606622997536263,0.0,0.0,-inf,,,0.741137538633418,0.002,5038.99536376105,0.002
210,387.92778139157485,7513,0.0003397473515149,6.666666666666667,0.0,0.0,0.1809241912571864,0.0,0.0,-2.705555347780155,0.0,0.0,-inf,,,0.7494957436797747,0.002,1708.7282848753157,0.002
