"station","N_10","S_10","nmin","zeta","zeta_low","zeta_high","alpha","alpha_low","alpha_high","logk","logk_low","logk_high","logN_mean","logN_low","logN_high","KS","p_KS","CvM","p_CvM","data"
76,68797,519,10,0.792346024208295,0.285674545760741,2.09837828895922,0.623797061419588,0.265335811009019,1.63508803928273,1.9325539026906,1.3979598417081,2.48622349287055,4.85421713946801,4.74589339562854,5.04795304338777,1.01502858519688,0.86125,514.710425392196,0.719,"metaT"
78,77631,374,10,0.100944731672483,0.0898299994723412,0.124391753999678,0.0854905185656309,-0.0966676030724476,0.555388572116243,1.86793728944928,1.59462471848043,2.20947271762445,4.92520119315725,4.64630445450299,5.60832413245203,1.02735453086826,0.43025,371.05327925422,0.31025,"metaT"
80,1903758,8077,10,0.0241660772806799,0.02415994770057,0.0241701569761904,1.97814324682399,1.97749398043754,1.97859919859312,3.21585731133132,3.19052185733772,3.24181876316939,6.27885862794514,6.25519478356123,6.30300132127203,1.02174162924062,0.00025,8079.36274257527,0.05625,"metaT"
81,237523,1005,10,0.881318003322294,0.820428345358457,0.90204422086373,-0.287398313636583,-0.328486290836553,-0.232958186549923,-0.0106122413153438,-0.360077178918703,0.320158319834819,6.02627308519258,5.38594137148934,7.47579550240464,1.02167300900983,0.21075,985.525403524497,0.4675,"metaT"
82,403572,1462,10,0.0869617366139426,0.0852242132990055,0.0936494110600049,-0.0515740424687404,-0.0834430220650334,0.0850266427594858,1.90832730336646,1.81594962715136,2.06171364615283,5.86856243555626,5.54581596959693,6.69101878763361,1.01562301574407,0.31625,1454.17719052001,0.15175,"metaT"
84,17062109,41643,10,0.422380509868139,0.411606870006771,0.432670267257862,1.79730554269818,1.72855458333935,1.88190167713065,3.13952165180214,3.12960770031925,3.15235402010968,7.22941396234619,7.22036655302616,7.23885716719337,1.01065671717666,0.00025,41481.3649145464,0.96275,"metaT"
85,21002605,31165,10,0.46812624321638,0.456576720860956,0.4795654150134,1.73831379941788,1.67085384193971,1.82550898927816,3.32274806410475,3.31204700564675,3.33650921072394,7.31175374926235,7.30140087132139,7.32308083986931,1.01296937633349,0.00025,30998.2847743819,0.99675,"metaT"
92,386463,4780,10,0.179824123416995,0.17156565107756,0.190288364951452,0.382294851078354,0.293935785051448,0.505096076554242,1.61174987797209,1.53803853796395,1.69776066445953,5.62212606232053,5.54323507575307,5.80019067044766,1.01759123493889,0.002,4706.33892895207,0.0895,"metaT"
98,74707,304,10,0.275732393996157,0.0764986512970298,0.810003159182132,0.498340805060699,0.0999753506943376,2.50409967944681,2.42522663350572,1.91519979692161,3.13066926411658,4.88399822272276,4.71411255563919,5.18213292402007,1.02481659102921,0.6495,302.471174457652,0.472,"metaT"
100,350943,3782,10,0.778298945523938,0.48503162304086,1.18074804525723,0.669762131858263,0.518580797357955,0.904393200729036,1.75896424979924,1.56264580516833,1.972506858942,5.56423465865882,5.5143600818816,5.65155214594554,1.0097271659571,0.1505,3737.54050711326,0.814,"metaT"
102,571262,1649,10,0.0667694317429089,0.0661878257380718,0.0700525980270014,-0.0468084993043985,-0.0549097633110166,0.0532459001502453,2.16676717155407,2.08222868621221,2.28030650989721,6.077129509296,5.75656119859953,6.89389145559849,1.02058067959822,0.09125,1654.64238451459,0.04325,"metaT"
109,114991,1115,10,0.135552670073609,0.121338089354931,0.157263117775682,0.424972220331501,0.227958577718584,0.761209739068141,1.92300934709077,1.76640261251615,2.10523687001559,5.10732398537706,4.99216896923338,5.36340566776838,1.0141708312666,0.56675,1100.73929974407,0.47575,"metaT"
110,76322,593,10,0.85597949048824,0.218215167200304,4.52635565957077,0.223633388821904,0.0301012254222685,0.711663800929136,1.55888399004872,0.813584559818811,2.12863143187775,4.98180571640497,4.79788494835301,5.41193009898618,1.01853774505037,0.4955,587.130772344241,0.444,"metaT"
111,239323,834,10,5.05050505050505,1.315497113385,5.05050505050505,0.104088417557205,0.00136614787254241,0.261918023547994,0.79297913965709,0.757396664403312,1.45311646915239,5.21567307515692,5.00404089481111,5.73590191665689,1.01213725002371,0.91475,827.170820979427,0.544,"metaT"
122,308129,3076,10,4.06100900561466,3.04931177209814,4.96963836318796,0.108744629047506,0.0442246779607613,0.152341987802879,0.144010945669982,0.0817237918343515,0.215354167625349,5.44990595679861,5.28343477546763,5.90872345643928,1.00890217170705,0.59975,2994.47372217307,0.6085,"metaT"
123,1504612,8147,10,0.730680879777549,0.604694518456352,0.84833194617822,0.427896163761808,0.358137286747791,0.524886244547011,1.90335849958589,1.8304670727192,2.00340030160307,6.16596125770842,6.10210333958247,6.30500738754726,1.00538972467893,0.47325,8087.44021314232,0.32575,"metaT"
124,239557,2463,10,4.37744412938995,0.998741476967534,5.05050505050505,0.202389233751928,0.122429544891749,0.293008023833449,0.489014345748936,0.4536133260061,1.0663119535697,5.34004146983777,5.20304894146053,5.69923925042695,1.00990981108876,0.60325,2410.67661483795,0.81275,"metaT"
125,231905,2928,10,0.34180108326927,0.32306744150437,0.359861172673478,0.186620355545207,0.09939179925362,0.297971856362253,1.18243515037492,1.0541290132861,1.30956205213243,5.44756174255915,5.30705927730695,5.82233418131676,1.01241320554083,0.11275,2864.30793337934,0.50925,"metaT"
128,33951,749,10,0.119284603151304,0.108901572049679,0.138439780980662,0.315980151265339,0.144716417853087,0.640013697173318,1.00800803351456,0.59692289985515,1.34935285791582,4.60992221408674,4.48025780935839,4.9211529442761,1.02405320859516,0.11925,728.409206096724,0.1855,"metaT"
131,102340,415,10,1.52086237859537,0.254241721786183,5.05050505050505,-0.07722852784745,-0.202537019320044,0.221215171242872,1.20311777353632,0.717529529366334,1.97476227154372,5.21838652694519,4.83809658495797,6.17853365693518,1.03105147910364,0.15525,411.095419780267,0.71725,"metaT"
132,87107,620,10,1.81067379895916,0.550019022793948,5.05050505050505,0.193098922771671,0.0353523682485766,0.536859142284654,1.32305803148848,0.816315064031436,1.93178987515366,5.05096515669838,4.86091553313294,5.47577793318941,1.02059738849854,0.319,614.595300239283,0.5365,"metaT"
135,5690,207,10,0.144883303325552,0.136623534232565,0.145329301066583,0.578795497348848,0.50279232879162,0.652842804256324,-2.59094072338772,-2.77082719906253,-2.3323510209776,3.73170440804311,3.62909854803322,3.92447048168719,1.05591807524334,0.15,198.835144856903,0.2895,"metaT"
136,125958,787,10,0.308600660291952,0.119537655605875,0.700821400794407,0.321617327256854,0.10904438337144,0.752102522877319,2.06977904015206,1.76635170642107,2.41211012865498,5.20282533185464,5.05243998162599,5.53034214839563,1.03161310792061,0.01375,781.343052869486,0.353,"metaT"
137,168650,672,10,0.290515985711053,0.132597238094961,0.56876175815701,0.532136388329477,0.224933470761802,1.31241638828461,2.49978732883216,2.17352578962924,2.90151246812552,5.28476117436438,5.16007862208782,5.50675910322678,1.03075737998873,0.03225,669.126346617241,0.38675,"metaT"
138,109629,558,10,0.371777277399403,0.113296585702536,1.33102300370648,0.217335352594811,0.00338355027058516,0.660759515468225,1.89954017482951,1.41687715015098,2.32748171292961,5.06372343559275,4.86786064972739,5.52388911635706,1.01303509979838,0.95375,552.791593932108,0.6215,"metaT"
142,38643,506,10,2.0983632870208,0.174671017619505,5.05050505050505,0.423462555158264,0.212867560754445,1.10946912274504,1.05886913810793,0.598803673087546,1.92418582596578,4.57167752081906,4.4446809298415,4.82966815735641,1.0137570786185,0.9305,497.164308121006,0.76875,"metaT"
143,70518,520,10,1.79336535847912,0.525785322633123,5.05050505050505,0.278038295211669,0.087675897957027,0.739438048536519,1.37383502112734,0.838450957340143,2.0127968775592,4.90897752177038,4.73683734513424,5.27721857159707,1.01990986605789,0.5035,515.396242320153,0.5845,"metaT"
144,22381,579,10,0.0226857921907213,0.0204470956961009,0.0343505014453471,1.06346650344919,0.777589741350844,2.36023016449298,1.68147891125127,1.53495471613664,2.05947550161721,4.37173197686628,4.30762384714757,4.46275202395232,1.03244794316125,0.07425,569.565200669604,0.0955,"metaT"
145,319467,1761,10,1.11360888903811,0.484846285998525,2.32836603532132,0.0454866432289334,-0.0362657694262316,0.178488503961889,1.26099472396577,0.956868101081291,1.6031926427001,5.61960025082169,5.38744681866903,6.2272169504891,1.01186642956911,0.41675,1740.60773110491,0.495,"metaT"
146,90928,666,10,0.0552652596998957,0.0469587112573378,0.0809989405556953,0.845189266408584,0.48796719570543,1.94972664060756,2.50464392792628,2.3127378097267,2.81083836552972,4.99342634999619,4.89518309075312,5.14822145357075,1.02577244798486,0.24075,663.067651791209,0.349,"metaT"
147,77285,602,10,0.634531543209564,0.218683721688303,1.61176177817349,0.539554979557026,0.236979754150172,1.37646880577571,1.96635575837294,1.47817351638067,2.48235584290749,4.95191070827287,4.83489972049822,5.18115788844498,1.0300060206621,0.0265,598.479288549043,0.05575,"metaT"
148,77559,638,10,0.345955159025164,0.103479574293196,1.02139019087805,0.598723967044955,0.264475103437104,1.49898542576326,2.07521013923635,1.59760957861288,2.52494888314917,4.92130028311318,4.81182910771558,5.12847366435732,1.01806826218795,0.52975,632.251513288943,0.47475,"metaT"
149,86781,971,10,0.113281743592326,0.0975719464847064,0.139400373613392,0.668381741023477,0.381644101989701,1.19909123441288,2.03254880205175,1.84942706366764,2.24420878982074,4.95376407616198,4.86442993547422,5.09948882552754,1.01847614924718,0.29475,961.152449371013,0.239,"metaT"
150,94685,727,10,0.0907074549669694,0.0756161316718738,0.122119523461648,0.730134133283808,0.380228342264935,1.56221899050017,2.38157326637956,2.18543943420821,2.6363995009603,5.01486134851214,4.91329848397424,5.17857012870934,1.01510351967005,0.77825,722.194285584216,0.37475,"metaT"
151,120491,516,10,0.104504327685827,0.0716151249054199,0.148992191960062,0.743286494680039,0.344776726105148,1.92336671596384,2.71297841116075,2.49394301950953,3.05343510745776,5.10294598624401,4.98030999772253,5.30139269627426,1.02860443166849,0.237,512.92292174179,0.5555,"metaT"
152,641295,1734,10,0.322959198092376,0.250871448352821,0.392860282645694,2.61600438636092,1.8207095675915,5.50029110756524,3.32786514176455,3.13682580228383,3.69013561461925,5.80526087854329,5.76625849253699,5.84456967868123,1.01336558785897,0.30625,1728.3293600196,0.6495,"metaT"
155,23392159,45131,10,0.387215614688759,0.380880101734068,0.393906142243557,0.869570272737269,0.836276073104503,0.910553261297786,2.97515253446143,2.96524140170926,2.98669979639575,7.39065108750473,7.37321438102552,7.41556127426315,1.00406567056146,0.06025,45043.9329560781,0.24075,"metaT"
158,1453878,8855,10,3.57310182183785,2.85924990396948,4.42275931188835,0.303708746883462,0.257002198495903,0.350387753799542,1.15931131662602,1.05160350297926,1.28011514198393,6.18282955403972,6.10336996110277,6.39412187736848,1.01242061374282,0.04975,8791.15597033087,0.5085,"metaT"
168,53448,307,10,2.7514077336864,0.254499260853091,4.92138250055986,-0.200561507301514,-0.309911398969905,-0.00729630854817158,0.336969492487916,0.0489214906095952,1.26730109819109,5.07289056618666,4.5621595807877,6.24748735217415,1.03061895359543,0.4825,302.633732792373,0.50875,"metaT"
173,12341383,84532,10,0.553072929631504,0.546608966728354,0.559258545677395,0.543527373244666,0.523168244211588,0.568409547096256,2.02363558946697,2.01506048558117,2.03385763166718,7.12832783938849,7.10654718458442,7.16934007713479,1.00709041195119,0.00025,83875.2447589853,0.27925,"metaT"
175,117949833,40702,10,0.673381156704154,0.66463897902521,0.681890429512146,1.12926319069703,1.10096055456601,1.16158157936051,3.68203161345299,3.6747252789597,3.68979329375237,8.07889589022718,8.06643812634107,8.09360357261963,1.01135352750634,0.00025,40563.4238074711,0.98225,"metaT"
178,235923,537,10,0.317121560755317,0.172902862016969,0.356866753600053,-0.132633926474212,-0.249367782277816,0.091253931692351,1.92674053121388,1.72893673243788,2.2273602959685,5.69260452097166,5.24653698452474,6.72418103865419,1.03100142795069,0.115,533.327809338338,0.5815,"metaT"
180,864401,3172,10,2.18908418488218,2.08835274824936,2.26224327769374,-0.212362971564086,-0.24216116025359,-0.185813866698644,0.396329728517424,0.343964484644925,0.461841353167899,6.43634091637887,5.93148512874942,7.71844231085965,1.01306541164126,0.2595,3119.3256126351,0.589,"metaT"
188,62804445,137126,10,0.355677551613743,0.354486871006495,0.355883040227968,0.375710266677141,0.371895472958724,0.379704160083483,2.63611610898316,2.63088062957814,2.64255538844183,7.89827252605808,7.86153864849071,7.98641108736702,1.00718649751809,0.00025,136675.072220545,0.3635,"metaT"
189,2699648,16657,10,0.707113187321195,0.642637667924105,0.767379410594169,0.81937553364796,0.742867576652004,0.923357521699994,2.18040078972891,2.13017053901956,2.24389422075711,6.4394211502737,6.41505085843806,6.47372339160556,1.00802732945803,0.00525,16548.6403539028,0.83325,"metaT"
191,5961916,21556,10,0.172586377270895,0.169464451566339,0.177026608603284,0.656014107908547,0.619167656238579,0.71437906329283,2.69483881507267,2.67511773766327,2.71818201370383,6.8107568424988,6.77787015461824,6.86638741042193,1.00681672560949,0.0325,21508.5816559675,0.0365,"metaT"
193,7067608,24154,10,0.913025348789449,0.873995169052676,0.953753253661504,1.60284704178765,1.47793550645868,1.76509313286686,2.67181885037105,2.62732758160711,2.72271176423897,6.84044274808421,6.82949146325838,6.85212443110902,1.0119697010324,0.00025,24005.0617274909,0.999,"metaT"
194,17869201,63614,10,0.0898540160395107,0.0898095910798755,0.0898681304782489,1.95536128101032,1.95410075795887,1.95596069930249,3.24094610216077,3.23230414725378,3.24978337904081,7.24672328676512,7.23833475523329,7.25532305584773,1.00803401540177,0.00025,63228.6238579516,0.75025,"metaT"
196,35716767,40276,10,0.445484172678969,0.437469321916192,0.453062690377038,1.0411981103605,1.00225965576273,1.084658598898,3.24519524554876,3.23555384561832,3.255382072052,7.54935180180687,7.53454712295319,7.56942658277079,1.00986246489656,0.00025,40108.4213518992,0.978,"metaT"
201,9413801,31693,10,0.21293088749632,0.209548101646394,0.217442423627905,0.659218941432515,0.629712560163036,0.706500244304011,2.71724161951228,2.70244114048043,2.73522470921626,7.01926077358833,6.99211603058843,7.06496783967984,1.01070848726645,0.00025,31566.5331728176,0.24575,"metaT"
205,79473220,167344,10,0.0259845309602013,0.0259804495633519,0.0259847100819002,0.313107489763372,0.31297240446043,0.31320165320407,2.89756256565246,2.89174818455722,2.90296477895393,8.03807449785332,7.98924627255165,8.17441775238199,1.01788956939526,0.00025,169239.334299276,0.00025,"metaT"
206,8053742,11082,10,0.390066472207927,0.369668822697783,0.406878844264432,1.5154691784453,1.39275468714511,1.7337770142665,3.35459206955153,3.33195410688338,3.41516901437327,6.89792911578425,6.877860171785,6.91919809272,1.01614696367476,0.00025,11013.3614166704,0.9915,"metaT"
208,281513,1394,10,0.070841049376403,0.0678186030846379,0.0793989220626434,0.211212683670726,0.120615653005928,0.444309783464339,2.1596370845731,2.06447215601155,2.32533058095742,5.53503803613811,5.36497799793071,5.94437699903225,1.01294542452087,0.5835,1385.2010694624,0.28,"metaT"
209,11890127,17171,10,0.357710178556113,0.34732874118672,0.368598846136735,0.709054022379752,0.653782175068528,0.779312511863286,3.02984071979198,3.01247955176767,3.05076643797671,7.08325846668819,7.05061340415978,7.1377978809903,1.01605216508097,0.00025,17086.0505568068,0.955,"metaT"
210,2754194,5096,10,0.112551055928563,0.103397634565915,0.128346680810638,1.93258411621174,1.66394881732182,2.38588268022442,3.56164255000143,3.50992906438858,3.63055179042556,6.43295705703115,6.4025943156588,6.46575585714567,1.0295367954552,0.00025,5107.70832620085,0.095,"metaT"
