station,N_10,S_10,nmin,alpha,alpha_low,alpha_high,beta,beta_low,beta_high,logk,logk_low,logk_high,logN_mean,logN_low,logN_high,KS,p_KS,CvM,p_CvM
180,3033.9239358719933,6316,0.011183247593478439,6.666666666666667,0.0,0.0,1.1087558760945142,0.0,0.0,-1.2669626513018641,1.2512657880047218,1.2512657880047218,-inf,,,0.6253598551146589,0.002,962.4623338129876,0.002
188,319286.3341711504,186620,0.010715441012499655,6.666666666666667,0.0,0.0,0.0077146764522586,0.0,0.0,-1.3625549810404916,1.2227295227614678,1.2227295227614678,-inf,,,0.7130107740045858,0.002,41784.79896901879,0.002
189,28254.658832703008,23369,0.017120687027322473,3.2495573002249727,0.0,0.0,3.8707514247410257,0.0,0.0,0.08314880089256249,1.3929981447469415,1.3929981447469415,-inf,,,0.3715871728059362,0.002,1062.4880665541962,0.002
191,13179.862286066207,29315,0.005476851452838507,6.666666666666667,0.0,0.0,0.7180450476546609,0.0,0.0,-1.4773707310752473,1.1893700222938473,1.1893700222938473,-inf,,,0.6613688473706445,0.002,5473.769920062088,0.002
193,67381.84482677148,29860,0.042916131666963876,6.666666666666667,0.0,0.0,0.6917505068631133,0.0,0.0,-0.8151861542558041,1.692978393688027,1.692978393688027,-inf,,,0.604518001841811,0.002,4750.754157987117,0.002
194,71684.13159789385,81956,0.02143255303744248,6.666666666666667,0.0,0.0,1.5436541618115918,0.0,0.0,-0.8914865520837207,1.4359364252553932,1.4359364252553932,-inf,,,0.562009941577571,0.002,10651.920565586655,0.002
196,55146.084056783875,45518,0.010298534045666571,6.666666666666667,0.0,0.0,1.03708958366368,0.0,0.0,-0.9166022916829666,1.5014030304023966,1.5014030304023966,-inf,,,0.6790512274361269,0.002,8612.271943183614,0.002
201,77709.72382244503,49991,0.010760683257301137,1.613604333874335,0.0,0.0,2.36526673194908,0.0,0.0,0.31976495752668743,1.3946520653553853,1.3946520653553853,-inf,,,0.4298788081611864,0.002,4904.5303806998,0.002
205,468997.52150762436,238155,0.0094613180563148,3.870610768177966,0.0,0.0,0.6331015635671415,0.0,0.0,-0.6268540115881966,1.2705060410161961,1.2705060410161961,-inf,,,0.5808138679754236,0.002,37898.63519872222,0.002
206,9053.392229629957,13893,0.009798642461035918,6.666666666666667,0.0,0.0,0.4205657969744003,0.0,0.0,-1.421194562536003,1.1682934142240198,1.1682934142240198,-inf,,,0.6701122055364725,0.002,2609.5100276894045,0.002
208,1165.4646266445154,2203,0.013491959723789566,6.666666666666667,0.0,0.0,0.1996631888403337,0.0,0.0,-1.609085602823878,1.1669034694399347,1.1669034694399347,-inf,,,0.5669001525332854,0.002,335.66287565560947,0.002
209,36875.65063250505,22125,0.0069328600090247695,6.666666666666667,0.0,0.0,0.3884076851230427,0.0,0.0,-1.1860755699210839,1.4205474276151793,1.4205474276151793,-inf,,,0.741137538633418,0.002,5038.99536376105,0.002
210,16272.1657834818,7513,0.014251171206449167,6.666666666666667,0.0,0.0,0.1809241912571864,0.0,0.0,-1.0828608701657259,1.622694477614429,1.622694477614429,-inf,,,0.7494957436797747,0.002,1708.7282848753157,0.002
