station,N_10,S_10,nmin,alpha,alpha_low,alpha_high,beta,beta_low,beta_high,logk,logk_low,logk_high,logN_mean,logN_low,logN_high,KS,p_KS,CvM,p_CvM
135,621.2530454760051,994,0.025052532024102233,2.375388183190046,0.0,0.0,1.4850908499066438,0.0,0.0,-0.4187651312868761,1.2526512018283018,1.2526512018283018,-inf,,,0.1329507111014226,0.002,6.049524536496809,0.002
136,527.8823626230815,1528,0.007343230432070423,2.9397893268886595,0.0,0.0,1.248783583236852,0.0,0.0,-0.825155785374794,0.9276693783170336,0.9276693783170336,-inf,,,0.317684541023679,0.002,69.56572802569221,0.002
137,741.3240639725584,1604,0.006742149535242774,2.2761090911068576,0.0,0.0,2.1053878259859937,0.0,0.0,-0.3730935737474115,1.0803636042251155,1.0803636042251155,-inf,,,0.1651751646158232,0.002,15.922089666438003,0.002
138,292.32350606909336,917,0.007345339301883985,2.618336653225036,0.0,0.0,2.825287927615322,0.0,0.0,-0.4795014661092969,1.0301358404552554,1.0301358404552554,-inf,,,0.2533999260373027,0.002,24.03350897909016,0.002
142,380.94280844466726,749,0.003981722894421981,2.1628994448650447,0.0,0.0,4.194948740173347,0.0,0.0,-0.010956629842038934,1.2219660142936488,1.2219660142936488,-inf,,,0.6046629606114924,0.002,131.5941736550175,0.002
143,253.10593649992498,749,0.009688500470551082,2.8444802869922903,0.0,0.0,3.0113802483070407,0.0,0.0,-0.4665760917328723,1.0338749742020552,1.0338749742020552,-inf,,,0.2477443054572022,0.002,16.82053470861733,0.002
144,491.01479212080494,1498,0.006895184320223293,2.468878616547122,0.0,0.0,2.4287480179697023,0.0,0.0,-0.4931630603468574,0.9527564083610257,0.9527564083610257,-inf,,,0.1924836498457527,0.002,22.39581128088131,0.002
145,1878.8989324107258,2700,0.008893921300468005,6.666666666666667,0.0,0.0,-0.1000604618852444,0.0,0.0,-1.8113695326529209,1.009518291539977,1.009518291539977,-inf,,,0.6109073694578173,0.002,496.8967352178919,0.002
146,707.0119895919594,1495,0.006618823205959941,3.47405484443928,0.0,0.0,0.9038210567304112,0.0,0.0,-0.8864608394116464,1.0372633782440663,1.0372633782440663,-inf,,,0.491626956714525,0.002,160.3449728306133,0.002
147,372.2651858165796,1041,0.003104902826341395,2.9255309423737232,0.0,0.0,1.7028855204675928,0.0,0.0,-0.6817149268681415,1.0237663643400337,1.0237663643400337,-inf,,,0.2778688735054295,0.002,26.431729592321705,0.002
