station,N_10,S_10,nmin,alpha,alpha_low,alpha_high,beta,beta_low,beta_high,logk,logk_low,logk_high,logN_mean,logN_low,logN_high,KS,p_KS,CvM,p_CvM
136,495.37598876298756,787,0.0019087101710316802,3.659345966655805,0.0,0.0,0.2766033471873943,0.0,0.0,-1.1833143025161332,0.6128191925734213,0.6128191925734213,-inf,,,0.647814538950655,0.002,154.63758570773197,0.002
137,523.0053780093707,672,0.004620158077557189,1.4490272012623466,0.0,0.0,0.4397851299275441,0.0,0.0,-0.5607774209713184,0.5181522476625825,0.5181522476625825,-inf,,,0.2102935276923658,0.002,14.745780315631944,0.002
138,291.8871671698415,558,0.01638012585944708,3.2190951901811284,0.0,0.0,0.3020267818397326,0.0,0.0,-1.2624819998588215,0.5322065383235735,0.5322065383235735,-inf,,,0.4286490298567983,0.002,49.64008191062989,0.002
142,406.040973051369,506,0.004242010714584515,2.485492973780968,0.0,0.0,0.8403836673424927,0.0,0.0,-0.7541802431607486,0.9178735484403039,0.9178735484403039,-inf,,,0.3859761205397956,0.002,33.136532894311394,0.002
143,275.22841795365144,520,0.004148519270152366,3.616928016692717,0.0,0.0,0.4906134938662576,0.0,0.0,-1.143753802588781,0.6254612250633312,0.6254612250633312,-inf,,,0.5828141906364381,0.002,81.23022238235127,0.002
144,324.86231777185606,579,0.012148884384576406,2.4569926459982443,0.0,0.0,1.523436553811128,0.0,0.0,-0.4505450329686185,1.1671422717954218,1.1671422717954218,-inf,,,0.1856931560488239,0.002,6.2572099446686185,0.002
145,1939.4687756721994,1761,0.005149033284240791,1.4425212528415514,0.0,0.0,0.3352862504743479,0.0,0.0,-0.5355397043740658,0.9106117840319633,0.9106117840319633,-inf,,,0.2329519392985094,0.002,56.63282356429973,0.002
146,332.30001046285065,666,0.0024772358221758846,1.845871119820548,0.0,0.0,0.491495467238507,0.0,0.0,-0.7804327129741078,0.6058773272714311,0.6058773272714311,-inf,,,0.3191949157260867,0.002,35.37179353167349,0.002
147,260.4698280420987,602,0.0030732161510132563,2.337438973337433,0.0,0.0,0.644021871548969,0.0,0.0,-0.8702960998036082,0.5564280691102115,0.5564280691102115,-inf,,,0.3775631235734467,0.002,44.620642771708425,0.002
148,293.26207969085823,638,0.003037019877916898,2.225924465704712,0.0,0.0,0.7263581326453239,0.0,0.0,-0.7947248605429993,0.6055802987847816,0.6055802987847816,-inf,,,0.3364528940984868,0.002,36.50383292590962,0.002
149,480.3906735597232,971,0.00431914642848148,1.3670170033814268,0.0,0.0,0.9122992731947068,0.0,0.0,-0.5008039694627514,0.7914526655272561,0.7914526655272561,-inf,,,0.0564637768684687,0.002,1.3196880239052244,0.002
